feature	Bacteroides	Unknown	Parabacteroides	Odoribacter	Escherichia-Shigella	Akkermansia	Blautia	Alistipes	[Ruminococcus]_torques_group	Faecalibacterium	[Ruminococcus]_gnavus_group	Streptococcus	Bifidobacterium	Agathobacter	Cetobacterium	Collinsella	Clostridium_sensu_stricto_1	Barnesiella	[Eubacterium]_coprostanoligenes_group	Christensenellaceae_R-7_group	Tannerellaceae	Anaerostipes	[Eubacterium]_hallii_group	UCG-002	Roseburia	Phascolarctobacterium	Ruminococcus	Incertae_Sedis	Dorea	Klebsiella	Prevotella_9	Clostridia_UCG-014	Parasutterella	Dialister	uncultured	Intestinibacter	[Ruminococcus]_gauvreauii_group	Subdoligranulum	Lactobacillus	Lachnoclostridium	Monoglobus	Lachnospira	Alloprevotella	Bilophila	Paraprevotella	Coprococcus	Eisenbergiella	Veillonella	[Eubacterium]_eligens_group	Butyricimonas	Holdemanella	UBA1819	Butyricicoccus	Desulfovibrio	[Eubacterium]_siraeum_group	Fusicatenibacter	Tyzzerella	Erysipelotrichaceae_UCG-003	Colidextribacter	Acidaminococcus	Negativibacillus	CAG-873	Frisingicoccus	[Eubacterium]_xylanophilum_group	Sutterella	Megasphaera	Erysipelatoclostridium	[Clostridium]_innocuum_group	Flavonifractor	Candidatus_Stoquefichus	Rikenellaceae_RC9_gut_group	HT002	Succiniclasticum	Turicibacter	Porphyromonas	Lachnospiraceae_ND3007_group	Faecalitalea	Clostridia_vadinBB60_group	Muribaculaceae	Hungatella	Coprobacter	[Eubacterium]_ventriosum_group	Lachnospiraceae_UCG-001	Erysipelotrichaceae	Adlercreutzia	Mogibacterium	Romboutsia	UC5-1-2E3	CAG-352	Terrisporobacter	UCG-005	Sellimonas	Lachnospiraceae_NC2004_group	Haemophilus	CAG-56	UCG-010	UCG-003	Anaerotruncus	Ligilactobacillus	Proteus	Lachnospiraceae_UCG-004	Prevotella	Gastranaerophilales	Peptococcus	Eggerthella	Family_XIII_AD3011_group	Prevotellaceae_NK3B31_group	RF39	Limosilactobacillus	Actinomyces	Izemoplasmatales	Sarcina	Fusobacterium	Victivallaceae	[Eubacterium]_nodatum_group	Senegalimassilia	[Eubacterium]_ruminantium_group	Clostridioides	Lacticaseibacillus	Weissella	Lachnospiraceae_FCS020_group	Holdemania	DTU089	Victivallis	Family_XIII_UCG-001	Coprobacillus	Ruminiclostridium	Enterococcus	Merdibacter	Hydrogenoanaerobacterium	[Eubacterium]_fissicatena_group	Sanguibacteroides	Anaerostignum	Slackia	Peptoclostridium	Catenibacterium	Granulicatella	Clostridium_sensu_stricto_13	Lactococcus	Eubacterium	Coriobacteriaceae_UCG-003	[Eubacterium]_brachy_group	Lachnospiraceae_UCG-010	Fournierella	Howardella	Prevotella_7	Oscillibacter	Cloacibacillus	Enterorhabdus	Anaerobiospirillum	Megamonas	Rothia	Gordonibacter	Oxalobacter	DTU014	[Clostridium]_methylpentosum_group	Harryflintia	Defluviitaleaceae_UCG-011	NK4A214_group	Catenibacillus	Marvinbryantia	Lachnospiraceae	Succinivibrio	Atopobium	Fenollaria	[Bacteroides]_pectinophilus_group	Anaerofustis	Enterobacter	Staphylococcus	Christensenellaceae	Paludicola	GCA-900066755	Allisonella	Prevotellaceae_UCG-001	UCG-008	Campylobacter	Dielma	Lawsonella	Paeniclostridium	Mailhella	Peptoniphilus	Rikenella	Stomatobaculum	Christensenella	Lachnospiraceae_NK4B4_group	Tuzzerella	Murimonas	Syntrophomonas	Phocea	Muribaculum	Libanicoccus	Faecalicoccus	Succinatimonas	Lachnospiraceae_UCG-003	Pediococcus	Alloscardovia	Olsenella	Solobacterium	Lachnospiraceae_UCG-002	Scardovia	Oscillospira
NW005-4	-2.18702130257578	-3.50947776042121	-4.41488282814057	-7.51477206009073	-7.33544836064616	NA	-3.15825535873981	-3.96742385116935	-3.36622070944098	-6.60223490134106	-7.41241034246105	-7.01727240061991	-8.14280328270377	-4.69234181757102	NA	-6.68337166406647	NA	NA	-8.43230989989875	-7.45248778183638	-5.2099174785623	-7.60223490134106	-7.2803068064537	-5.70741713803312	-5.54153896965351	-6.30761415244944	-5.76934488717632	-10.1428032827038	-6.90179518319997	NA	NA	-10.4323098998988	NA	NA	-9.2803068064537	NA	-5.94402341858927	-5.96561028079742	NA	-8.74425390621349	-6.31683268247882	-10.1428032827038	NA	-9.90179518319997	NA	-8.79487997928346	-9.43230989989875	NA	-5.98018308188469	-8.60223490134106	NA	NA	-8.60223490134106	-6.83405057656414	NA	-6.87431444677787	NA	NA	-7.12650147037467	NA	NA	NA	-9.60223490134106	-7.19284396520336	NA	NA	-8.51477206009072	-10.0172724006199	-8.17597014663897	NA	NA	NA	NA	NA	NA	-8.60223490134106	-11.2803068064537	NA	-5.35906091786811	NA	NA	-8.60223490134106	-7.17597014663897	NA	-13.6022349013411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.90179518319997	NA	NA	NA	NA	NA	NA	-8.51477206009072	NA	-10.2803068064537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW005-5	-2.28484386726748	-3.52451963325419	-5.23549001888745	-8.01899819899068	NA	-11.6278074416662	-3.08554939189929	-4.28795743878158	-3.52347078185147	-5.36477303583241	NA	-5.02195757447123	-6.56603124407952	-5.26323500937035	NA	-4.54672351297857	NA	NA	-7.8836463460958	-7.47400210558717	-6.77981053511126	-6.85170345359304	-6.06099228765531	-5.49440831624901	-7.4578824402239	-6.16183297716214	-5.66433331769132	-8.14238061449597	-6.53188302166767	NA	NA	-9.04284494094505	NA	NA	-8.49030391791627	-12.3647730358324	-4.48212998647057	-5.39514668487593	NA	-9.24929581841248	-6.97245561305365	-12.9497355365536	NA	NA	NA	-8.27731019458207	NA	NA	-7.01899819899068	-9.94973553655357	NA	-9.77981053511126	-9.091754541426	-8.33502569243836	NA	-6.34982269436644	NA	NA	-7.39514668487593	NA	NA	NA	-10.2492958184125	-7.60988553366895	NA	NA	-7.57469610520665	-10.3647730358324	-9.04284494094505	NA	NA	-9.1948480343901	NA	NA	-12.9497355365536	-8.55741811377481	-10.0428449409451	NA	-7.07937081697017	NA	NA	-10.0428449409451	-6.8412110797754	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.77981053511126	NA	NA	NA	NA	-10.2492958184125	NA	NA	NA	NA	NA	-7.39514668487593	-9.30587934677885	-10.9497355365536	NA	NA	NA	NA	NA	NA	NA	NA	-9.62780744166621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.3647730358324	NA	NA	NA	NA	NA	NA	NA	-10.6278074416662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW006-1	-2.80066553073282	-3.71460069505803	-5.76160805495146	-8.23965535175611	-7.48222565503019	-4.41280425407271	-6.38404526109128	-5.33276475614759	-3.98092108335594	-8.42251940890592	-7.79908276037013	NA	NA	-7.8770852723714	NA	-4.48476784959264	NA	NA	-3.5026897575899	-3.20675687123548	-4.49242142213607	-8.27442076991678	-8.31004467964751	-6.38404526109128	-10.8246178524773	-7.95954743256337	-6.11627293625083	-6.6432880877627	-6.60960496150641	NA	-10.1725411558976	-6.45206368451993	NA	NA	-5.67777646414799	NA	-6.82461785247726	-9.63197277453487	NA	-8.67777646414799	-8.42251940890592	NA	-9.31004467964751	-10.0470102738137	-5.60960496150641	-7.32819202635777	NA	NA	NA	-8.82461785247726	-5.48222565503019	-7.44214821565485	NA	-6.68945826919563	-8.93153305639378	NA	NA	-7.01726293041966	NA	NA	NA	NA	-7.04701027381371	NA	-8.82461785247726	NA	NA	NA	-12.0470102738137	-8.72508217892635	NA	NA	NA	NA	-10.1725411558976	NA	NA	-9.10841081847786	NA	-4.58212422508431	NA	NA	-9.23965535175611	NA	NA	NA	NA	NA	NA	NA	-7.34657055567262	NA	-7.8770852723714	-12.6319727745349	NA	-6.67777646414799	NA	NA	NA	NA	NA	NA	NA	NA	-10.8246178524773	-9.23965535175611	NA	-6.09281396342684	NA	-9.04701027381371	-8.7739917794073	NA	NA	NA	NA	-7.22258183839717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0470102738137	NA	NA	NA	-8.07738392285723	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.10841081847786	NA	NA	-13.6319727745349	NA	NA	NA	NA	-7.95954743256337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.8246178524773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.17254115589757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW006-2	-5.09655704225857	-2.92903853852335	-6.78621692164642	-10.9330583099757	-8.53095986640434	-10.9330583099757	-4.72360494434674	-6.66359763498246	-4.9755416412972	-3.8777758744745	NA	NA	NA	-3.767433445967	NA	-4.16298440399754	-9.74041323203329	NA	-3.55553788912501	-4.38726640653521	NA	-8.01249277747009	-5.36103486496203	-6.13308291828368	-8.74041323203329	-6.97222890725637	-6.64238114907277	-6.16298440399754	-5.38726640653521	NA	-4.37846945829805	NA	NA	NA	-5.27688885876211	NA	-5.99894624563215	-5.51641155783519	NA	NA	-6.57048823059098	-7.98552572986983	-6.74041323203329	-9.41848513714593	-8.61113021508833	-5.24455820514612	NA	NA	-9.49248571858971	-10.9330583099757	-4.61113021508833	NA	-7.14050038984617	-6.22471339374925	-7.61113021508833	-8.34809580925453	NA	-6.79789872669405	-10.7404132320333	NA	-10.570488230591	NA	-8.21685127597628	-10.0399735138922	-10.4184851371459	NA	NA	NA	NA	-8.83352263642477	NA	NA	NA	-11.7404132320333	NA	-7.78621692164642	NA	NA	-8.45501101317105	NA	-9.41848513714593	NA	-8.0399735138922	NA	NA	NA	NA	NA	NA	NA	-7.09655704225857	NA	-8.49248571858971	-11.1554507313121	NA	-7.67432404157552	-10.4184851371459	NA	NA	NA	NA	NA	NA	-10.4184851371459	NA	-9.0399735138922	NA	-7.21685127597628	NA	NA	-11.4184851371459	NA	NA	NA	NA	-7.55058867315328	-10.1554507313121	NA	NA	NA	-11.7404132320333	NA	-10.1554507313121	NA	NA	NA	NA	NA	NA	NA	-8.53095986640434	NA	NA	NA	NA	NA	NA	NA	-12.1554507313121	NA	-7.2326185918346	-10.9330583099757	NA	NA	NA	NA	NA	NA	-8.88243223690572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.57048823059098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.83352263642477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW006-3	-3.56526955400807	-3.48421775148532	-7.40747830820161	-9.20189417455172	-5.26231496023703	-6.02198508453678	-4.88222205360472	-5.92576976927748	-5.32537722798672	-6.89811342637462	-7.95396666110813	NA	-8.58718433043651	-8.42053446102706	NA	-3.45286279251152	-11.8799660796644	NA	-2.92112340442112	-3.20542068581849	-8.15750005519327	-6.36900416038698	-6.43370984977479	-5.41399161516029	NA	-8.47397371998852	-6.60198133236459	-5.76726594691499	-5.5544357480968	NA	-9.95396666110813	-6.86204417166709	NA	NA	-4.98757505375095	NA	-6.17952636152326	-7.91649195568947	NA	NA	-7.2246142510518	-11.2018941745517	-8.87996607966436	-8.24769786416484	-9.80957675177296	-7.00222182971535	NA	NA	-10.6169316738306	-9.50145445641063	-4.4876486568856	-9.39453925249411	-8.95396666110813	-6.60943713728364	-8.61693167383056	-8.13580498409395	NA	-7.20189417455172	-9.2950035789432	NA	-11.2018941745517	NA	-7.2950035789432	-8.67833221849471	-10.2018941745517	NA	NA	-9.24769786416484	NA	-8.2246142510518	NA	NA	NA	NA	-10.8799660796644	-9.44700667238825	NA	-8.05214705504704	NA	-8.71004107822204	-9.87996607966436	NA	-10.6169316738306	NA	NA	NA	NA	NA	NA	NA	-7.5153936473685	NA	-7.16847117301427	NA	NA	-6.52946883258022	NA	NA	NA	NA	NA	-10.5014544564106	NA	NA	NA	-8.36900416038698	NA	-9.2950035789432	NA	-10.5014544564106	-8.77562941984962	NA	NA	NA	NA	-6.74246255591442	-10.3945392524941	NA	-10.2018941745517	NA	-11.2018941745517	NA	-9.34391317942415	NA	NA	NA	-9.20189417455172	NA	NA	-10.7424625559144	-7.42053446102706	-11.8799660796644	NA	NA	NA	NA	NA	NA	NA	NA	-6.8355719603059	-10.5014544564106	NA	NA	NA	NA	NA	NA	-8.13580498409395	NA	NA	NA	NA	-11.3945392524941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.8799660796644	NA	NA	NA	NA	NA	-9.2950035789432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW007-1	-0.79943455835802	-4.17774065485866	-5.15863183191095	NA	-9.05292239073984	NA	-8.21893234217877	-5.39657525678192	-6.90405900482536	-9.48902150554651	NA	NA	-2.84686360324381	-9.57648434679685	NA	NA	NA	NA	NA	NA	-7.15021959209475	-9.18416692401809	-5.43182610396497	NA	NA	-5.30035994152261	NA	NA	NA	NA	NA	NA	-4.95443252734048	-7.66959375118833	NA	-8.25455625190949	NA	NA	NA	-9.40655934535454	-10.7691294247392	NA	NA	-7.62228803640998	NA	NA	NA	NA	-9.66959375118833	NA	NA	NA	NA	NA	NA	-9.9915218460757	NA	-11.2545562519095	NA	NA	NA	NA	NA	NA	NA	-4.39160900388857	NA	NA	-9.32855683335327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.1170527281596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.48902150554651	NA	NA	NA	NA	NA	NA	NA	-8.18416692401809	NA	NA	NA	-10.4065593453545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW007-2	-1.72306731122559	-2.9895867109067	-5.70999740475923	NA	-9.34420342450023	NA	-5.54546163274734	NA	-5.82587811680937	-6.51977498908369	NA	NA	-2.485704312994	-6.60723783033403	NA	NA	NA	NA	NA	NA	-9.28530973544667	-5.95188600172147	-4.43731282889172	NA	-11.3442034245002	-5.95762237127062	-8.75924092377908	NA	-8.14780621169673	NA	NA	NA	-3.33764357865066	-6.1089869628062	NA	NA	NA	NA	NA	NA	-8.40560396916438	NA	NA	-7.55412649387447	NA	NA	NA	NA	-6.85235032817056	NA	NA	NA	-9.34420342450023	NA	NA	-8.2567405832499	NA	-9.92916592522139	NA	NA	NA	NA	NA	NA	NA	-4.82325741665023	NA	NA	-7.77941880571671	NA	NA	NA	NA	NA	NA	-8.50290117051929	NA	NA	NA	NA	NA	NA	-8.43731282889171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.3442034245002	NA	NA	-6.62538517704429	NA	NA	NA	-6.22180679314051	NA	-9.84170308397105	NA	-8.14780621169673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.02227532961287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW007-4	-1.32328564168292	-5.24115887496935	-3.7688252293591	NA	NA	NA	-4.9022243547763	-3.81901098652732	-5.01958130541446	-4.46260121721919	NA	NA	-2.69082271735783	-5.28163794432442	NA	NA	NA	NA	NA	NA	-5.4759596000742	-7.4692649475002	-5.67725798977603	NA	NA	-6.49623199510047	-7.86660044504558	-9.63918994894251	NA	NA	NA	NA	-5.44936539006249	-8.63918994894251	NA	-7.55172710769217	NA	NA	-8.58029625988894	NA	NA	-9.52371273152257	NA	-8.0948694327187	NA	NA	NA	NA	-6.45596812488674	NA	NA	-9.9022243547763	NA	NA	NA	NA	NA	-9.9022243547763	NA	NA	NA	NA	NA	NA	NA	-8.17975833030521	NA	NA	-7.01469908403471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.36617145453609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.9022243547763	NA	NA	NA	-10.6391899489425	NA	NA	NA	-8.97622493622008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.79788769496157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW007-5	-1.95374188757455	-4.62792891581575	NA	NA	NA	NA	-5.15416897741421	NA	-4.20116645695138	NA	NA	-9.38067750722289	-1.76803012956457	-8.46994484531997	NA	NA	NA	NA	NA	NA	NA	-6.76714585430496	-3.84711415900837	NA	NA	NA	NA	NA	-9.63221627421885	NA	NA	NA	-3.04582323789125	NA	-9.77660618355402	NA	NA	NA	-3.27382671077266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.98013957763916	NA	NA	-11.0245336969976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.07033738661073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.77660618355402	NA	NA	NA	NA	NA	NA	NA	-8.4098238528824	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.21717877494001	NA	-11.21717877494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW007-6	-3.23499640878107	-5.80901407530634	-9.71246558694809	NA	NA	NA	-6.10196799411979	-9.8193807908646	-3.6587336030103	-10.5198205090057	NA	-9.66183951387812	-2.82589802092468	-9.76493300684222	NA	NA	-12.5198205090057	NA	NA	NA	-7.61292991339717	NA	-7.5540362243436	NA	NA	NA	NA	NA	-8.68693049484095	NA	NA	NA	-10.6129299133972	NA	-7.62500274569775	-10.8193807908646	NA	NA	-0.746784355612298	NA	NA	NA	NA	-8.79190005444249	NA	NA	NA	-12.5198205090057	NA	NA	NA	-13.5198205090057	-8.63717745964385	NA	NA	NA	NA	-12.1978924141183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.66183951387812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.61292991339717	NA	NA	NA	-6.93485800828454	-9.19789241411833	NA	NA	NA	NA	NA	NA	NA	NA	-12.9348580082845	NA	NA	NA	NA	NA	NA	NA	NA	-11.5198205090057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW008-1	-2.80572904467941	-3.3831282513241	-6.47862841163986	-8.15508926684651	-5.40402347563545	NA	-2.25637992156914	-4.96526470796649	-4.20422097417739	-4.70977875645386	-8.03170685134123	-9.57012676612535	-4.69800158867751	-6.21425133931465	NA	-3.9981033211117	-11.377481688183	NA	-5.96809075204526	-8.12955417473937	NA	-7.60489218428603	-6.07980113954227	-8.91805006954566	-6.85391973212595	NA	-8.31858799912939	-7.2759436617209	-6.09207946932071	NA	-5.43496718284372	NA	NA	-5.26895723140479	-10.377481688183	-6.18765712930294	-7.58740475755719	-7.34773434478891	NA	-9.50301257026682	-8.53617943420202	NA	NA	-9.00824787851724	NA	-6.88562859185328	NA	NA	NA	NA	NA	-6.70505634621146	-6.30423270615232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6405160940168	-9.64051609401675	NA	NA	NA	NA	-4.48468592246023	NA	NA	NA	-6.87498134765377	NA	NA	NA	NA	-7.45464954870542	-10.9624441889041	NA	-8.64051609401675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.31858799912939	NA	NA	NA	NA	NA	NA	-9.57012676612535	-9.50301257026682	NA	NA	NA	NA	NA	NA	NA	NA	-8.60489218428603	NA	NA	NA	NA	NA	NA	NA	-9.7925191874618	NA	NA	-9.57012676612535	NA	NA	NA	NA	NA	NA	NA	-6.65866344072701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW010-1	-1.57355857997704	-1.86009581497521	-6.84233696834564	NA	-3.95979797575047	NA	-4.61819157590544	-6.61556610649861	-6.55394698823495	NA	-6.05351799772546	-4.97738692850949	-10.911498992853	NA	NA	NA	-9.01841419676954	NA	-11.2594222962733	NA	NA	NA	-7.1796951038026	NA	-9.67445979555218	NA	NA	-12.7188539149106	NA	-4.1235964334616	NA	NA	NA	NA	-8.61032945813247	NA	-6.44739088700626	NA	NA	-4.27902303092924	NA	NA	NA	-7.25124836482764	-4.67993492561833	NA	NA	-6.36570708941255	NA	NA	NA	NA	NA	NA	NA	NA	-10.911498992853	NA	-7.57930256251184	NA	NA	NA	NA	NA	NA	NA	-7.84848919532723	-9.50940054928169	NA	-11.2594222962733	NA	NA	NA	-9.36130191029255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1338914141895	NA	NA	NA	NA	NA	-11.5489289134683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.7188539149106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5489289134683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.7188539149106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW010-2	-1.22802010486493	-4.38591255081235	-4.11372067365246	NA	NA	-3.4309433818647	-4.82836933901703	-5.07263776768441	-7.97567603779733	-10.0345697268509	NA	-7.29760413268469	NA	-7.55344303711428	NA	-4.41985988273569	NA	NA	-7.39071353707617	-11.2976041326847	-7.24449279622513	NA	-5.86464472540858	-7.14379879660565	-7.94710688560056	-4.96489619904408	NA	-8.19326747286995	-9.0345697268509	-10.6195322275721	NA	NA	NA	NA	NA	-9.37160471412847	-9.61953222757205	-8.66533591718518	NA	-8.29760413268469	NA	NA	NA	-6.50059115484854	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.22721480479329	NA	NA	-9.22721480479329	NA	-6.99017560749244	-3.1724490013624	-10.1601006089348	NA	-9.71264163196353	NA	-7.81217730551445	NA	NA	NA	-10.4496072261297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0345697268509	NA	NA	NA	NA	NA	NA	NA	-9.0345697268509	NA	NA	NA	-9.29760413268469	-9.71264163196353	-8.61953222757205	NA	NA	NA	NA	NA	-10.4496072261297	-11.0345697268509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.81217730551445	-8.97567603779733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.2976041326847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
