"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Lachnospiraceae"	"Location"	"Center"	"LocationCenter"	-0.799288057934573	-0.121937143647197	0.245324428787737	0.1255261565305	0.777277541115654	0.1255261565305	0.799987109869034	NA	"abundance"	205	205
"Peptostreptococcaceae"	"Sex"	"Female"	"SexFemale"	1.02706012247247	0.00616454503043335	0.645846404766074	0.127594924225921	0.777277541115654	0.238909383763623	0.806475198840679	NA	"abundance"	205	155
"Prevotellaceae"	"FIScore"	"FIScore"	"FIScore"	-0.564270169623527	-0.111118035382895	0.273306294961354	0.128498464919937	0.777277541115654	0.240485074353094	0.806475198840679	NA	"abundance"	205	94
"Family_XI"	"TimeNW"	"TimeNW"	"TimeNW"	0.686599879984395	0	0.455216783217803	0.13147978307429	0.777277541115654	0.13147978307429	0.799987109869034	NA	"prevalence"	205	5
"Atopobiaceae"	"FIScore"	"FIScore"	"FIScore"	-1.19232537305906	0	0.796704713513446	0.134504854268511	0.787441040037982	0.250918152715228	0.81994776944795	NA	"prevalence"	205	17
"Coriobacteriaceae"	"TimeNW"	"TimeNW"	"TimeNW"	0.659281001121406	-0.000160221854067387	0.391134899676462	0.136018398273921	0.788645136145906	0.253535791878839	0.81994776944795	NA	"abundance"	205	124
"Izemoplasmatales"	"TimeNW"	"TimeNW"	"TimeNW"	0.699872990976414	-0.000160221854067387	0.387016156776713	0.140377902693046	0.795912342714756	0.261049849821594	0.81994776944795	NA	"abundance"	205	26
"Anaerofustaceae"	"FIScore"	"FIScore"	"FIScore"	0.83885489810241	0	0.571632043409824	0.142247282192102	0.795912342714756	0.264260275093165	0.81994776944795	NA	"prevalence"	205	18
"Muribaculaceae"	"Age"	"Age"	"Age"	1.50386840319015	0	1.02190399073209	0.141119806260428	0.795912342714756	0.262324812801875	0.81994776944795	NA	"prevalence"	205	25
"Ruminococcaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-0.921479024649122	0	0.628414479449426	0.142551464366822	0.795912342714756	0.195738356591946	0.799987109869034	NA	"prevalence"	205	202
"Erysipelatoclostridiaceae"	"FIScore"	"FIScore"	"FIScore"	-0.459121981628402	-0.111118035382895	0.217627399430131	0.145992134144987	0.807644558618597	0.270670565057766	0.832061366659057	NA	"abundance"	205	179
"Anaerofustaceae"	"Sex"	"Female"	"SexFemale"	-1.09272745902576	0.00616454503043335	0.632257568534727	0.171134470873745	0.818503971673752	0.312981934626253	0.857630959791328	NA	"abundance"	205	18
"Bacteroidaceae"	"FIScore"	"FIScore"	"FIScore"	0.220535365777902	-0.111118035382895	0.218836943068167	0.164679407906008	0.818503971673752	0.302239508423742	0.857630959791328	NA	"abundance"	205	200
"Clostridiaceae"	"Age"	"Age"	"Age"	0.570667884887942	-0.0820118149228786	0.466674766852639	0.177482094051666	0.818503971673752	0.0468360129457603	0.799987109869034	NA	"abundance"	205	105
"Clostridiaceae"	"Location"	"Center"	"LocationCenter"	-1.46801206679098	-0.121937143647197	0.922227444260826	0.180667201238348	0.818503971673752	0.328693764873398	0.857630959791328	NA	"abundance"	205	105
"Coriobacteriaceae"	"Age"	"Age"	"Age"	-0.611397878673873	-0.0820118149228786	0.380057706144095	0.184034058928765	0.818503971673752	0.334199583011734	0.857630959791328	NA	"abundance"	205	124
"Desulfovibrionaceae"	"TimeNW"	"TimeNW"	"TimeNW"	0.373957864600006	-0.000160221854067387	0.207356054579447	0.182313838217293	0.818503971673752	0.112347643339346	0.799987109869034	NA	"abundance"	205	169
"Enterobacteriaceae"	"FIScore"	"FIScore"	"FIScore"	0.429999642880665	-0.111118035382895	0.371553133026034	0.161878782407231	0.818503971673752	0.297552824620814	0.857630959791328	NA	"abundance"	205	178
"Erysipelatoclostridiaceae"	"Age"	"Age"	"Age"	0.30444279635212	-0.0820118149228786	0.25745520644495	0.157437168392284	0.818503971673752	0.290087874793187	0.857630959791328	NA	"abundance"	205	179
